Tick 63560(63541), Delay 45 ms, IGT 52:56.888, RTA 1:11:30.817-1:11:30.862
Tick 64225(64206), Delay 5652 ms, IGT 53:30.138, RTA 1:12:04.066-1:12:09.718
Tick 64283(64264), Delay 55 ms, IGT 53:33.038, RTA 1:12:12.567-1:12:12.622
Tick 65027(65008), Delay 55 ms, IGT 54:10.238, RTA 1:12:49.767-1:12:49.822
Tick 65941(65922), Delay 55 ms, IGT 54:55.938, RTA 1:13:35.467-1:13:35.522
Tick 66776(66757), Delay 12238 ms, IGT 55:37.688, RTA 1:14:17.219-1:14:29.457
Tick 67636(67617), Delay 45 ms, IGT 56:20.688, RTA 1:15:12.411-1:15:12.456
Tick 68225(68206), Delay 45 ms, IGT 56:50.138, RTA 1:15:41.860-1:15:41.905
Tick 68875(68856), Delay 55 ms, IGT 57:22.638, RTA 1:16:14.355-1:16:14.410
Tick 68948(68929), Delay 45 ms, IGT 57:26.288, RTA 1:16:18.010-1:16:18.055
Tick 69163(69144), Delay 45 ms, IGT 57:37.038, RTA 1:16:28.760-1:16:28.805
Tick 69182(69163), Delay 55 ms, IGT 57:37.988, RTA 1:16:29.705-1:16:29.760
Tick 69205(69186), Delay 55 ms, IGT 57:39.138, RTA 1:16:30.855-1:16:30.910
Tick 69335(69316), Delay 1709 ms, IGT 57:45.638, RTA 1:16:37.356-1:16:39.065
Tick 69371(69352), Delay 5342 ms, IGT 57:47.438, RTA 1:16:40.814-1:16:46.156
Tick 70206(70187), Delay 45 ms, IGT 58:29.188, RTA 1:17:27.858-1:17:27.903
Tick 70243(70224), Delay 4175 ms, IGT 58:31.038, RTA 1:17:29.707-1:17:33.882
Tick 71055(71036), Delay 18672 ms, IGT 59:11.638, RTA 1:18:14.433-1:18:33.105
Tick 71207(71188), Delay 55 ms, IGT 59:19.238, RTA 1:18:40.653-1:18:40.708
Tick 72164(72145), Delay 55 ms, IGT 1:00:07.088, RTA 1:19:28.503-1:19:28.558
Tick 72234(72215), Delay 55 ms, IGT 1:00:10.588, RTA 1:19:32.003-1:19:32.058
Tick 72908(72889), Delay 45 ms, IGT 1:00:44.288, RTA 1:20:05.709-1:20:05.754
Tick 73155(73136), Delay 45 ms, IGT 1:00:56.638, RTA 1:20:18.058-1:20:18.103
Tick 73295(73276), Delay 55 ms, IGT 1:01:03.638, RTA 1:20:25.053-1:20:25.108
Tick 73556(73537), Delay 55 ms, IGT 1:01:16.688, RTA 1:20:38.103-1:20:38.158
Tick 73584(73565), Delay 45 ms, IGT 1:01:18.088, RTA 1:20:39.509-1:20:39.554
Tick 73596(73577), Delay 55 ms, IGT 1:01:18.688, RTA 1:20:40.103-1:20:40.158
Tick 73944(73925), Delay 55 ms, IGT 1:01:36.088, RTA 1:20:57.503-1:20:57.558
Tick 74164(74145), Delay 55 ms, IGT 1:01:47.088, RTA 1:21:08.503-1:21:08.558
Tick 74252(74233), Delay 55 ms, IGT 1:01:51.488, RTA 1:21:12.903-1:21:12.958
Tick 74324(74305), Delay 55 ms, IGT 1:01:55.088, RTA 1:21:16.503-1:21:16.558
Tick 74506(74487), Delay 45 ms, IGT 1:02:04.188, RTA 1:21:25.608-1:21:25.653
Tick 74741(74722), Delay 45 ms, IGT 1:02:15.938, RTA 1:21:37.358-1:21:37.403
Tick 74822(74803), Delay 55 ms, IGT 1:02:19.988, RTA 1:21:41.403-1:21:41.458
Tick 75323(75304), Delay 45 ms, IGT 1:02:45.038, RTA 1:22:06.458-1:22:06.503
Tick 75466(75447), Delay 55 ms, IGT 1:02:52.188, RTA 1:22:13.603-1:22:13.658
Tick 75606(75587), Delay 55 ms, IGT 1:02:59.188, RTA 1:22:20.603-1:22:20.658
Tick 75818(75799), Delay 55 ms, IGT 1:03:09.788, RTA 1:22:31.203-1:22:31.258
Tick 75842(75823), Delay 45 ms, IGT 1:03:10.988, RTA 1:22:32.408-1:22:32.453
Tick 75917(75898), Delay 55 ms, IGT 1:03:14.738, RTA 1:22:36.153-1:22:36.208
Tick 76546(76527), Delay 55 ms, IGT 1:03:46.188, RTA 1:23:07.603-1:23:07.658
Tick 76564(76545), Delay 45 ms, IGT 1:03:47.088, RTA 1:23:08.508-1:23:08.553
Tick 76734(76715), Delay 45 ms, IGT 1:03:55.588, RTA 1:23:17.008-1:23:17.053
Tick 76735(76716), Delay 55 ms, IGT 1:03:55.638, RTA 1:23:17.053-1:23:17.108
Tick 76766(76747), Delay 45 ms, IGT 1:03:57.188, RTA 1:23:18.608-1:23:18.653
Tick 76810(76791), Delay 55 ms, IGT 1:03:59.388, RTA 1:23:20.803-1:23:20.858
Tick 76811(76792), Delay 45 ms, IGT 1:03:59.438, RTA 1:23:20.858-1:23:20.903
Tick 77059(77040), Delay 45 ms, IGT 1:04:11.838, RTA 1:23:33.258-1:23:33.303
Tick 77670(77651), Delay 45 ms, IGT 1:04:42.388, RTA 1:24:03.808-1:24:03.853
Tick 77789(77770), Delay 45 ms, IGT 1:04:48.338, RTA 1:24:09.758-1:24:09.803
Tick 78083(78064), Delay 5627 ms, IGT 1:05:03.038, RTA 1:24:24.458-1:24:30.085
Tick 78324(78305), Delay 55 ms, IGT 1:05:15.088, RTA 1:24:42.081-1:24:42.136
Tick 78902(78883), Delay 55 ms, IGT 1:05:43.988, RTA 1:25:10.981-1:25:11.036
Tick 79002(78983), Delay 483 ms, IGT 1:05:48.988, RTA 1:25:15.984-1:25:16.467
Tick 79155(79136), Delay 87 ms, IGT 1:05:56.638, RTA 1:25:24.066-1:25:24.153
Tick 79156(79137), Delay 15 ms, IGT 1:05:56.688, RTA 1:25:24.153-1:25:24.168
Tick 79165(79146), Delay 1554711 ms, IGT 1:05:57.138, RTA 1:25:24.565-1:51:19.276
Tick 80030(80011), Delay 45 ms, IGT 1:06:40.388, RTA 1:52:02.478-1:52:02.523
Tick 80416(80397), Delay 55 ms, IGT 1:06:59.688, RTA 1:52:21.773-1:52:21.828
Tick 80425(80406), Delay 45 ms, IGT 1:07:00.138, RTA 1:52:22.228-1:52:22.273
Tick 80449(80430), Delay 45 ms, IGT 1:07:01.338, RTA 1:52:23.428-1:52:23.473
Tick 80649(80630), Delay 55 ms, IGT 1:07:11.338, RTA 1:52:33.423-1:52:33.478
Tick 80839(80820), Delay 45 ms, IGT 1:07:20.838, RTA 1:52:42.928-1:52:42.973
Tick 81807(81788), Delay 36753 ms, IGT 1:08:09.238, RTA 1:53:31.325-1:54:08.078
Tick 82211(82192), Delay 55 ms, IGT 1:08:29.438, RTA 1:54:28.225-1:54:28.280
Tick 82495(82476), Delay 55 ms, IGT 1:08:43.638, RTA 1:54:42.426-1:54:42.481
Tick 82608(82589), Delay 45 ms, IGT 1:08:49.288, RTA 1:54:48.080-1:54:48.125
Tick 83312(83293), Delay 45 ms, IGT 1:09:24.488, RTA 1:55:23.280-1:55:23.325
Tick 83443(83424), Delay 55 ms, IGT 1:09:31.038, RTA 1:55:29.825-1:55:29.880
Tick 84783(84764), Delay 55 ms, IGT 1:10:38.038, RTA 1:56:36.825-1:56:36.880
Tick 84980(84961), Delay 55 ms, IGT 1:10:47.888, RTA 1:56:46.675-1:56:46.730
Tick 85284(85265), Delay 14000 ms, IGT 1:11:03.088, RTA 1:57:01.876-1:57:15.876
Tick 85575(85556), Delay 717 ms, IGT 1:11:17.638, RTA 1:57:30.379-1:57:31.096
Tick 85592(85573), Delay 12109 ms, IGT 1:11:18.488, RTA 1:57:31.898-1:57:44.007
Tick 85595(85576), Delay 371 ms, IGT 1:11:18.638, RTA 1:57:44.105-1:57:44.476
Tick 85636(85617), Delay 23211 ms, IGT 1:11:20.688, RTA 1:57:46.477-1:58:09.688
Tick 85850(85831), Delay 44 ms, IGT 1:11:31.388, RTA 1:58:20.340-1:58:20.384
Tick 86687(86668), Delay 55 ms, IGT 1:12:13.238, RTA 1:59:02.185-1:59:02.240
Tick 86822(86803), Delay 55 ms, IGT 1:12:19.988, RTA 1:59:08.934-1:59:08.989
Tick 87116(87097), Delay 3394 ms, IGT 1:12:34.688, RTA 1:59:23.637-1:59:27.031
Tick 87296(87277), Delay 9839 ms, IGT 1:12:43.688, RTA 1:59:35.980-1:59:45.819
Tick 88581(88562), Delay 45 ms, IGT 1:13:47.938, RTA 2:00:50.021-2:00:50.066
Tick 89133(89114), Delay 3880 ms, IGT 1:14:15.538, RTA 2:01:17.620-2:01:21.500
Tick 89361(89342), Delay 3850 ms, IGT 1:14:26.938, RTA 2:01:32.851-2:01:36.701
Tick 89980(89961), Delay 55 ms, IGT 1:14:57.888, RTA 2:02:07.597-2:02:07.652
Tick 90257(90238), Delay 45 ms, IGT 1:15:11.738, RTA 2:02:21.452-2:02:21.497
Tick 90509(90490), Delay 55 ms, IGT 1:15:24.338, RTA 2:02:34.047-2:02:34.102
Tick 90832(90813), Delay 55 ms, IGT 1:15:40.488, RTA 2:02:50.197-2:02:50.252
Tick 90973(90954), Delay 55 ms, IGT 1:15:47.538, RTA 2:02:57.247-2:02:57.302
Tick 91226(91207), Delay 55 ms, IGT 1:16:00.188, RTA 2:03:09.897-2:03:09.952
Tick 91268(91249), Delay 55 ms, IGT 1:16:02.288, RTA 2:03:11.997-2:03:12.052
Tick 91307(91288), Delay 45 ms, IGT 1:16:04.238, RTA 2:03:13.952-2:03:13.997
Tick 91692(91673), Delay 43 ms, IGT 1:16:23.488, RTA 2:03:33.204-2:03:33.247
Tick 92136(92117), Delay 55 ms, IGT 1:16:45.688, RTA 2:03:55.397-2:03:55.452
Tick 92597(92578), Delay 55 ms, IGT 1:17:08.738, RTA 2:04:18.447-2:04:18.502
Tick 92659(92640), Delay 45 ms, IGT 1:17:11.838, RTA 2:04:21.552-2:04:21.597
Tick 93060(93041), Delay 45 ms, IGT 1:17:31.888, RTA 2:04:41.602-2:04:41.647
Tick 93493(93474), Delay 55 ms, IGT 1:17:53.538, RTA 2:05:03.247-2:05:03.302
Tick 93494(93475), Delay 45 ms, IGT 1:17:53.588, RTA 2:05:03.302-2:05:03.347
Tick 93876(93857), Delay 55 ms, IGT 1:18:12.688, RTA 2:05:22.397-2:05:22.452
Tick 94125(94106), Delay 55 ms, IGT 1:18:25.138, RTA 2:05:34.848-2:05:34.903
Tick 94126(94107), Delay 45 ms, IGT 1:18:25.188, RTA 2:05:34.903-2:05:34.948
Tick 94173(94154), Delay 55 ms, IGT 1:18:27.538, RTA 2:05:37.247-2:05:37.302
Tick 94190(94171), Delay 45 ms, IGT 1:18:28.388, RTA 2:05:38.102-2:05:38.147
Tick 94191(94172), Delay 55 ms, IGT 1:18:28.438, RTA 2:05:38.147-2:05:38.202
Tick 94192(94173), Delay 45 ms, IGT 1:18:28.488, RTA 2:05:38.202-2:05:38.247
Tick 94385(94366), Delay 55 ms, IGT 1:18:38.138, RTA 2:05:47.847-2:05:47.902
Tick 94514(94495), Delay 4807 ms, IGT 1:18:44.588, RTA 2:05:54.300-2:05:59.107
Tick 94541(94522), Delay 7607 ms, IGT 1:18:45.938, RTA 2:06:00.408-2:06:08.015
Tick 94839(94820), Delay 4438 ms, IGT 1:19:00.838, RTA 2:06:22.867-2:06:27.305
Tick 94880(94861), Delay 45 ms, IGT 1:19:02.888, RTA 2:06:29.306-2:06:29.351
Tick 94918(94899), Delay 4494 ms, IGT 1:19:04.788, RTA 2:06:31.202-2:06:35.696
Tick 95166(95147), Delay 45 ms, IGT 1:19:17.188, RTA 2:06:48.048-2:06:48.093
Tick 95796(95777), Delay 55 ms, IGT 1:19:48.688, RTA 2:07:19.543-2:07:19.598
Tick 96202(96183), Delay 55 ms, IGT 1:20:08.988, RTA 2:07:39.843-2:07:39.898
Tick 96203(96184), Delay 45 ms, IGT 1:20:09.038, RTA 2:07:39.898-2:07:39.943
Tick 96239(96220), Delay 45 ms, IGT 1:20:10.838, RTA 2:07:41.698-2:07:41.743
Tick 96286(96267), Delay 56 ms, IGT 1:20:13.188, RTA 2:07:44.043-2:07:44.099
Tick 96426(96407), Delay 55 ms, IGT 1:20:20.188, RTA 2:07:51.043-2:07:51.098
Tick 96709(96690), Delay 2191 ms, IGT 1:20:34.338, RTA 2:08:05.197-2:08:07.388
Tick 96785(96766), Delay 1768 ms, IGT 1:20:38.138, RTA 2:08:11.140-2:08:12.908
Tick 96860(96841), Delay 3378 ms, IGT 1:20:41.888, RTA 2:08:16.607-2:08:19.985
Tick 96972(96953), Delay 3997 ms, IGT 1:20:47.488, RTA 2:08:25.538-2:08:29.535
Tick 96996(96977), Delay 45 ms, IGT 1:20:48.688, RTA 2:08:30.689-2:08:30.734
Tick 97345(97326), Delay 55 ms, IGT 1:21:06.138, RTA 2:08:48.134-2:08:48.189
Tick 97460(97441), Delay 45 ms, IGT 1:21:11.888, RTA 2:08:53.889-2:08:53.934
Tick 97480(97461), Delay 55 ms, IGT 1:21:12.888, RTA 2:08:54.884-2:08:54.939
Tick 97866(97847), Delay 45 ms, IGT 1:21:32.188, RTA 2:09:14.189-2:09:14.234
Tick 98370(98351), Delay 55 ms, IGT 1:21:57.388, RTA 2:09:39.384-2:09:39.439
Tick 98442(98423), Delay 55 ms, IGT 1:22:00.988, RTA 2:09:42.984-2:09:43.039
Tick 98443(98424), Delay 45 ms, IGT 1:22:01.038, RTA 2:09:43.039-2:09:43.084
Tick 98444(98425), Delay 55 ms, IGT 1:22:01.088, RTA 2:09:43.084-2:09:43.139
Tick 98655(98636), Delay 55 ms, IGT 1:22:11.638, RTA 2:09:53.634-2:09:53.689
Tick 99198(99179), Delay 45 ms, IGT 1:22:38.788, RTA 2:10:20.789-2:10:20.834
Tick 99304(99285), Delay 55 ms, IGT 1:22:44.088, RTA 2:10:26.084-2:10:26.139
Tick 99567(99548), Delay 45 ms, IGT 1:22:57.238, RTA 2:10:39.239-2:10:39.284
Tick 99719(99700), Delay 45 ms, IGT 1:23:04.838, RTA 2:10:46.839-2:10:46.884
Tick 99737(99718), Delay 55 ms, IGT 1:23:05.738, RTA 2:10:47.734-2:10:47.789
Tick 101014(100995), Delay 55 ms, IGT 1:24:09.588, RTA 2:11:51.584-2:11:51.639
Tick 101066(101047), Delay 55 ms, IGT 1:24:12.188, RTA 2:11:54.184-2:11:54.239
Tick 101110(101091), Delay 55 ms, IGT 1:24:14.388, RTA 2:11:56.384-2:11:56.439
Tick 101325(101306), Delay 83787 ms, IGT 1:24:25.138, RTA 2:12:07.136-2:13:30.923
Tick 101858(101839), Delay 76 ms, IGT 1:24:51.788, RTA 2:13:57.525-2:13:57.601
Tick 101859(101840), Delay 23 ms, IGT 1:24:51.838, RTA 2:13:57.601-2:13:57.624
Tick 101868(101849), Delay 18620 ms, IGT 1:24:52.288, RTA 2:13:58.024-2:14:16.644
Tick 101894(101875), Delay 2585 ms, IGT 1:24:53.588, RTA 2:14:17.893-2:14:20.478
Tick 101944(101925), Delay 951 ms, IGT 1:24:56.088, RTA 2:14:22.928-2:14:23.879
Tick 102191(102172), Delay 55 ms, IGT 1:25:08.438, RTA 2:14:36.178-2:14:36.233
Tick 102234(102215), Delay 55 ms, IGT 1:25:10.588, RTA 2:14:38.328-2:14:38.383
Tick 102417(102398), Delay 45 ms, IGT 1:25:19.738, RTA 2:14:47.483-2:14:47.528
Tick 102777(102758), Delay 2412 ms, IGT 1:25:37.738, RTA 2:15:05.480-2:15:07.892
Tick 102990(102971), Delay 55 ms, IGT 1:25:48.388, RTA 2:15:18.492-2:15:18.547
Tick 103525(103506), Delay 45 ms, IGT 1:26:15.138, RTA 2:15:45.247-2:15:45.292
Tick 103568(103549), Delay 55 ms, IGT 1:26:17.288, RTA 2:15:47.392-2:15:47.447
Tick 103638(103619), Delay 45 ms, IGT 1:26:20.788, RTA 2:15:50.897-2:15:50.942
Tick 103658(103639), Delay 45 ms, IGT 1:26:21.788, RTA 2:15:51.897-2:15:51.942
Tick 103876(103857), Delay 55 ms, IGT 1:26:32.688, RTA 2:16:02.792-2:16:02.847
Tick 103977(103958), Delay 45 ms, IGT 1:26:37.738, RTA 2:16:07.847-2:16:07.892
Tick 104024(104005), Delay 55 ms, IGT 1:26:40.088, RTA 2:16:10.193-2:16:10.248
Tick 104031(104012), Delay 55 ms, IGT 1:26:40.438, RTA 2:16:10.542-2:16:10.597
Tick 104720(104701), Delay 1317 ms, IGT 1:27:14.888, RTA 2:16:44.996-2:16:46.313
Tick 105219(105200), Delay 55 ms, IGT 1:27:39.838, RTA 2:17:11.211-2:17:11.266
Tick 105396(105377), Delay 45 ms, IGT 1:27:48.688, RTA 2:17:20.066-2:17:20.111
Tick 105397(105378), Delay 55 ms, IGT 1:27:48.738, RTA 2:17:20.111-2:17:20.166
Tick 105529(105510), Delay 55 ms, IGT 1:27:55.338, RTA 2:17:26.711-2:17:26.766
Tick 105590(105571), Delay 45 ms, IGT 1:27:58.388, RTA 2:17:29.766-2:17:29.811
Tick 105773(105754), Delay 4006 ms, IGT 1:28:07.538, RTA 2:17:38.914-2:17:42.920
Tick 105787(105768), Delay 56 ms, IGT 1:28:08.238, RTA 2:17:43.570-2:17:43.626
Tick 105788(105769), Delay 18611 ms, IGT 1:28:08.288, RTA 2:17:43.626-2:18:02.237
Tick 105867(105848), Delay 55 ms, IGT 1:28:12.238, RTA 2:18:06.134-2:18:06.189
Tick 105950(105931), Delay 55 ms, IGT 1:28:16.388, RTA 2:18:10.284-2:18:10.339
Tick 105962(105943), Delay 9084 ms, IGT 1:28:16.988, RTA 2:18:10.887-2:18:19.971
Tick 106046(106027), Delay 1121 ms, IGT 1:28:21.188, RTA 2:18:24.120-2:18:25.241
Tick 106068(106049), Delay 620 ms, IGT 1:28:22.288, RTA 2:18:26.288-2:18:26.908
Tick 106132(106112), Delay 7686 ms, IGT 1:28:25.438, RTA 2:18:30.058-2:18:37.744
Tick 106264(106244), Delay 899 ms, IGT 1:28:31.992, RTA 2:18:44.294-2:18:45.193
Tick 106325(106305), Delay 719 ms, IGT 1:28:35.042, RTA 2:18:48.193-2:18:48.912
Tick 106329(106309), Delay 395 ms, IGT 1:28:35.242, RTA 2:18:49.061-2:18:49.456
Tick 106488(106468), Delay 62 ms, IGT 1:28:43.192, RTA 2:18:57.355-2:18:57.417
Tick 106489(106469), Delay 41 ms, IGT 1:28:43.242, RTA 2:18:57.417-2:18:57.458
Tick 106498(106478), Delay 14317 ms, IGT 1:28:43.692, RTA 2:18:57.857-2:19:12.174
Tick 106547(106527), Delay 163089 ms, IGT 1:28:46.142, RTA 2:19:14.572-2:21:57.661
Tick 106764(106744), Delay 55 ms, IGT 1:28:56.992, RTA 2:22:08.459-2:22:08.514
Tick 106992(106972), Delay 47326 ms, IGT 1:29:08.392, RTA 2:22:19.863-2:23:07.189
Tick 107046(107026), Delay 2104 ms, IGT 1:29:11.092, RTA 2:23:09.837-2:23:11.941
Tick 107073(107053), Delay 58 ms, IGT 1:29:12.442, RTA 2:23:13.244-2:23:13.302
Tick 107074(107054), Delay 38 ms, IGT 1:29:12.492, RTA 2:23:13.302-2:23:13.340
Tick 107096(107076), Delay 55 ms, IGT 1:29:13.592, RTA 2:23:14.389-2:23:14.444
Tick 107190(107170), Delay 45 ms, IGT 1:29:18.292, RTA 2:23:19.094-2:23:19.139
Tick 107256(107236), Delay 45 ms, IGT 1:29:21.592, RTA 2:23:22.394-2:23:22.439
Tick 107424(107404), Delay 43033 ms, IGT 1:29:29.992, RTA 2:23:30.791-2:24:13.824
Tick 107428(107408), Delay 2202 ms, IGT 1:29:30.192, RTA 2:24:13.974-2:24:16.176
Tick 107480(107460), Delay 361 ms, IGT 1:29:32.792, RTA 2:24:18.724-2:24:19.085
Tick 107492(107472), Delay 11603 ms, IGT 1:29:33.392, RTA 2:24:19.633-2:24:31.236
Tick 107521(107501), Delay 1034 ms, IGT 1:29:34.842, RTA 2:24:32.637-2:24:33.671
Tick 107542(107522), Delay 55 ms, IGT 1:29:35.892, RTA 2:24:34.670-2:24:34.725
Tick 107574(107554), Delay 588 ms, IGT 1:29:37.492, RTA 2:24:36.271-2:24:36.859
Tick 107707(107687), Delay 781 ms, IGT 1:29:44.142, RTA 2:24:43.461-2:24:44.242
Tick 108013(107993), Delay 55 ms, IGT 1:29:59.442, RTA 2:24:59.490-2:24:59.545
Tick 108120(108100), Delay 6332 ms, IGT 1:30:04.792, RTA 2:25:04.843-2:25:11.175
Tick 108141(108121), Delay 50600 ms, IGT 1:30:05.842, RTA 2:25:12.173-2:26:02.773
Tick 108257(108237), Delay 976 ms, IGT 1:30:11.642, RTA 2:26:08.525-2:26:09.501
Tick 108282(108262), Delay 991 ms, IGT 1:30:12.892, RTA 2:26:10.703-2:26:11.694
Tick 108315(108295), Delay 1366 ms, IGT 1:30:14.542, RTA 2:26:13.294-2:26:14.660
Tick 108322(108302), Delay 21324 ms, IGT 1:30:14.892, RTA 2:26:14.962-2:26:36.286
Tick 108346(108326), Delay 55 ms, IGT 1:30:16.092, RTA 2:26:37.433-2:26:37.488
Tick 108556(108536), Delay 55 ms, IGT 1:30:26.592, RTA 2:26:47.933-2:26:47.988
Tick 108683(108663), Delay 73261 ms, IGT 1:30:32.942, RTA 2:26:54.288-2:28:07.549
Tick 108924(108904), Delay 527 ms, IGT 1:30:44.992, RTA 2:28:19.552-2:28:20.079
Tick 108952(108932), Delay 478 ms, IGT 1:30:46.392, RTA 2:28:21.432-2:28:21.910
Tick 108975(108955), Delay 45 ms, IGT 1:30:47.542, RTA 2:28:23.014-2:28:23.059
Tick 108976(108956), Delay 55 ms, IGT 1:30:47.592, RTA 2:28:23.059-2:28:23.114
Tick 109086(109066), Delay 7739 ms, IGT 1:30:53.092, RTA 2:28:28.561-2:28:36.300
Tick 109391(109371), Delay 55 ms, IGT 1:31:08.342, RTA 2:28:51.499-2:28:51.554
Tick 109439(109419), Delay 17525 ms, IGT 1:31:10.742, RTA 2:28:53.901-2:29:11.426
Tick 109557(109537), Delay 29054 ms, IGT 1:31:16.642, RTA 2:29:17.278-2:29:46.332
Tick 109788(109768), Delay 55 ms, IGT 1:31:28.192, RTA 2:29:57.832-2:29:57.887
Tick 109789(109769), Delay 605 ms, IGT 1:31:28.242, RTA 2:29:57.887-2:29:58.492
Tick 109810(109790), Delay 963 ms, IGT 1:31:29.292, RTA 2:29:59.496-2:30:00.459
Tick 110001(109981), Delay 55 ms, IGT 1:31:38.842, RTA 2:30:09.956-2:30:10.011
Tick 110108(110088), Delay 5620 ms, IGT 1:31:44.192, RTA 2:30:15.308-2:30:20.928
Tick 110208(110188), Delay 27390 ms, IGT 1:31:49.192, RTA 2:30:25.877-2:30:53.267
Tick 110259(110239), Delay 55 ms, IGT 1:31:51.742, RTA 2:30:55.765-2:30:55.820
Tick 110384(110364), Delay 475 ms, IGT 1:31:57.992, RTA 2:31:02.016-2:31:02.491
Tick 110588(110568), Delay 432 ms, IGT 1:32:08.192, RTA 2:31:12.641-2:31:13.073
Tick 110757(110737), Delay 6551 ms, IGT 1:32:16.642, RTA 2:31:21.472-2:31:28.023
Tick 110924(110904), Delay 3058 ms, IGT 1:32:24.992, RTA 2:31:36.324-2:31:39.382
Tick 111121(111101), Delay 4388 ms, IGT 1:32:34.842, RTA 2:31:49.180-2:31:53.568
Tick 111153(111133), Delay 45 ms, IGT 1:32:36.442, RTA 2:31:55.122-2:31:55.167
Tick 111234(111214), Delay 4467 ms, IGT 1:32:40.492, RTA 2:31:59.170-2:32:03.637
Tick 111290(111270), Delay 2806 ms, IGT 1:32:43.292, RTA 2:32:06.391-2:32:09.197
Tick 111297(111277), Delay 22888 ms, IGT 1:32:43.642, RTA 2:32:09.499-2:32:32.387
Tick 111385(111365), Delay 417 ms, IGT 1:32:48.042, RTA 2:32:36.735-2:32:37.152
Tick 111589(111569), Delay 1104 ms, IGT 1:32:58.242, RTA 2:32:47.301-2:32:48.405
Tick 111844(111824), Delay 3266 ms, IGT 1:33:10.992, RTA 2:33:01.107-2:33:04.373
Tick 111865(111845), Delay 2080 ms, IGT 1:33:12.042, RTA 2:33:05.374-2:33:07.454
Tick 112022(112002), Delay 45 ms, IGT 1:33:19.892, RTA 2:33:15.255-2:33:15.300
Tick 112036(112016), Delay 55 ms, IGT 1:33:20.592, RTA 2:33:15.950-2:33:16.005
Tick 113085(113065), Delay 56 ms, IGT 1:34:13.042, RTA 2:34:08.401-2:34:08.457
Tick 113086(113066), Delay 43 ms, IGT 1:34:13.092, RTA 2:34:08.457-2:34:08.500
Tick 113374(113354), Delay 55 ms, IGT 1:34:27.492, RTA 2:34:22.850-2:34:22.905
Tick 113444(113424), Delay 367 ms, IGT 1:34:30.992, RTA 2:34:26.352-2:34:26.719
Tick 113496(113476), Delay 305 ms, IGT 1:34:33.592, RTA 2:34:29.268-2:34:29.573
Tick 113503(113483), Delay 392 ms, IGT 1:34:33.942, RTA 2:34:29.875-2:34:30.267
Tick 113626(113606), Delay 9123 ms, IGT 1:34:40.092, RTA 2:34:36.371-2:34:45.494
Tick 113842(113822), Delay 1681 ms, IGT 1:34:50.892, RTA 2:34:56.246-2:34:57.927
Tick 113932(113912), Delay 589 ms, IGT 1:34:55.392, RTA 2:35:02.377-2:35:02.966
Tick 114278(114258), Delay 736 ms, IGT 1:35:12.692, RTA 2:35:20.216-2:35:20.952
Tick 114292(114272), Delay 624 ms, IGT 1:35:13.392, RTA 2:35:21.602-2:35:22.226
Tick 114337(114317), Delay 55 ms, IGT 1:35:15.642, RTA 2:35:24.425-2:35:24.480
Tick 114360(114340), Delay 55 ms, IGT 1:35:16.792, RTA 2:35:25.575-2:35:25.630
Tick 114436(114416), Delay 55 ms, IGT 1:35:20.592, RTA 2:35:29.375-2:35:29.430
Tick 114666(114646), Delay 2367 ms, IGT 1:35:32.092, RTA 2:35:40.876-2:35:43.243
Tick 115185(115165), Delay 55 ms, IGT 1:35:58.042, RTA 2:36:09.140-2:36:09.195
Tick 115254(115234), Delay 5877 ms, IGT 1:36:01.492, RTA 2:36:12.596-2:36:18.473
Tick 115708(115688), Delay 13538 ms, IGT 1:36:24.192, RTA 2:36:41.123-2:36:54.661
Tick 115789(115769), Delay 3867 ms, IGT 1:36:28.242, RTA 2:36:58.662-2:37:02.529
Tick 115893(115873), Delay 55 ms, IGT 1:36:33.442, RTA 2:37:07.677-2:37:07.732
Tick 115894(115874), Delay 2716 ms, IGT 1:36:33.492, RTA 2:37:07.732-2:37:10.448
Tick 116329(116309), Delay 55 ms, IGT 1:36:55.242, RTA 2:37:32.145-2:37:32.200
Tick 116702(116682), Delay 1267 ms, IGT 1:37:13.892, RTA 2:37:50.801-2:37:52.068
Tick 117016(116996), Delay 45 ms, IGT 1:37:29.592, RTA 2:38:07.719-2:38:07.764
Tick 117278(117258), Delay 5811 ms, IGT 1:37:42.692, RTA 2:38:20.817-2:38:26.628
Tick 117573(117553), Delay 592 ms, IGT 1:37:57.442, RTA 2:38:41.329-2:38:41.921
Tick 117801(117781), Delay 55 ms, IGT 1:38:08.842, RTA 2:38:53.268-2:38:53.323
Tick 117841(117821), Delay 55 ms, IGT 1:38:10.842, RTA 2:38:55.269-2:38:55.324
Tick 117918(117898), Delay 55 ms, IGT 1:38:14.692, RTA 2:38:59.118-2:38:59.173
Tick 118000(117980), Delay 44 ms, IGT 1:38:18.792, RTA 2:39:03.224-2:39:03.268
Tick 118095(118075), Delay 55 ms, IGT 1:38:23.542, RTA 2:39:07.968-2:39:08.023
Tick 118123(118103), Delay 45 ms, IGT 1:38:24.942, RTA 2:39:09.374-2:39:09.419
Tick 118193(118173), Delay 56 ms, IGT 1:38:28.442, RTA 2:39:12.869-2:39:12.925
Tick 118194(118174), Delay 44 ms, IGT 1:38:28.492, RTA 2:39:12.925-2:39:12.969
Tick 119033(119013), Delay 55 ms, IGT 1:39:10.442, RTA 2:39:54.868-2:39:54.923
