No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
171  1:51:39.342    3:01:39.417    3:01:40.157    0.740      0.740      Paused by player, Unpause by player
172  1:51:39.642    3:01:40.440    3:01:43.716    3.276      3.276      Paused by player, Unpause by player
173  1:52:00.092    3:02:04.125    3:02:08.199    4.074      4.074      Paused by player, Unpause by player
0    1:53:24.992    3:03:33.113    3:07:44.467    251.354               Paused by player, Unpause by rendered
1    1:53:56.791    3:08:16.251    3:08:16.745    0.494      0.494      Paused by player, Unpause by player
2    1:54:02.241    3:08:22.189    3:08:42.664    20.475     20.475     Paused by player, Unpause by player
3    1:54:18.791    3:08:59.190    3:08:59.612    0.422      0.422      Paused by player, Unpause by player
4    1:54:26.391    3:09:07.209    3:09:30.197    22.988     22.988     Paused by player, Unpause by player
5    1:54:27.591    3:09:31.354    3:09:48.202    16.848     16.848     Paused by player, Unpause by player
6    1:54:28.541    3:09:49.112    3:10:00.042    10.930     10.930     Paused by player, Unpause by player
7    1:54:29.491    3:10:00.976    3:10:02.093    1.117      1.117      Paused by player, Unpause by player
8    1:54:30.091    3:10:02.660    3:10:03.313    0.653      0.653      Paused by player, Unpause by player
9    1:54:58.541    3:10:31.723    3:10:36.810    5.087      5.087      Paused by player, Unpause by player
10   1:55:06.291    3:10:44.535    3:10:51.860    7.325      7.325      Paused by player, Unpause by player
11   1:55:10.891    3:10:56.460    3:11:18.820    22.360     22.360     Paused by player, Unpause by player
12   1:55:20.641    3:11:28.561    3:11:29.096    0.535      0.535      Paused by player, Unpause by player
13   1:55:23.541    3:11:31.953    3:11:33.065    1.112      1.112      Paused by player, Unpause by player
14   1:55:25.291    3:11:34.809    3:11:35.384    0.575      0.575      Paused by player, Unpause by player
0    1:55:25.441    3:11:35.525    3:11:58.225    22.700                Paused by player, Unpause by moved mouse
1    1:55:48.190    3:12:20.957    3:12:21.429    0.472      0.472      Paused by player, Unpause by player
2    1:55:53.090    3:12:26.290    3:12:26.742    0.452      0.452      Paused by player, Unpause by player
3    1:56:01.190    3:12:34.802    3:12:36.346    1.544      1.544      Paused by player, Unpause by player
4    1:56:01.490    3:12:36.611    3:12:42.464    5.853      5.853      Paused by player, Unpause by player
5    1:56:02.340    3:12:43.275    3:12:45.937    2.662      2.662      Paused by player, Unpause by player
6    1:56:02.590    3:12:46.187    3:13:12.088    25.901     25.901     Paused by player, Unpause by player
7    1:56:31.690    3:13:41.187    3:14:08.659    27.472     27.472     Paused by player, Unpause by player
8    1:56:59.290    3:14:36.235    3:14:36.956    0.721      0.721      Paused by player, Unpause by player
9    1:56:59.590    3:14:37.210    3:14:37.562    0.352      0.352      Paused by player, Unpause by player
10   1:56:59.840    3:14:37.764    3:14:46.100    8.336      8.336      Paused by player, Unpause by player
11   1:57:09.940    3:14:56.164    3:15:06.064    9.900      9.900      Paused by player, Unpause by player
12   1:57:10.390    3:15:06.478    3:15:06.864    0.386      0.386      Paused by player, Unpause by player
13   1:57:10.540    3:15:06.995    3:15:08.726    1.731      1.731      Paused by player, Unpause by player
0    1:57:12.790    3:15:10.992    3:18:11.923    180.931               Paused by player, Unpause by changed look direction
1    1:57:16.642    3:18:15.723    3:18:22.293    6.570      6.570      Paused by player, Unpause by player
0    1:57:16.992    3:18:22.635    3:18:35.312    12.677                Paused by player, Unpause by rendered
1    1:57:17.830    3:18:36.128    3:18:48.379    12.251     12.251     Paused by player, Unpause by player
2    1:57:18.830    3:18:49.347    3:18:50.654    1.307      1.307      Paused by player, Unpause by player
3    1:57:39.280    3:19:11.062    3:19:11.536    0.474      0.474      Paused by player, Unpause by player
4    1:57:39.980    3:19:12.223    3:19:17.761    5.538      5.538      Paused by player, Unpause by player
5    1:57:43.780    3:19:21.512    3:19:22.761    1.249      1.249      Paused by player, Unpause by player
6    1:57:44.430    3:19:23.366    3:19:24.377    1.011      1.011      Paused by player, Unpause by player
7    1:57:44.880    3:19:24.822    3:19:25.172    0.350      0.350      Paused by player, Unpause by player
8    1:57:58.280    3:19:38.567    3:19:39.041    0.474      0.474      Paused by player, Unpause by player
0    1:57:58.480    3:19:39.220    3:22:44.553    185.333               Paused by player, Unpause by changed look direction
1    1:58:19.088    3:23:05.120    3:23:05.884    0.764      0.764      Paused by player, Unpause by player
2    1:58:19.738    3:23:06.486    3:23:35.263    28.777     28.777     Paused by player, Unpause by player
3    1:58:49.488    3:24:04.991    3:24:10.722    5.731      5.731      Paused by player, Unpause by player
4    1:58:50.138    3:24:11.365    3:24:16.758    5.393      5.393      Paused by player, Unpause by player
5    1:59:09.788    3:24:36.410    3:24:38.309    1.899      1.899      Paused by player, Unpause by player
6    1:59:12.138    3:24:40.613    3:24:41.758    1.145      1.145      Paused by player, Unpause by player
7    1:59:22.388    3:24:51.967    3:24:52.368    0.401      0.401      Paused by player, Unpause by player
8    2:00:08.238    3:25:38.178    3:25:40.031    1.853      1.853      Paused by player, Unpause by player
9    2:00:08.688    3:25:40.438    3:25:41.912    1.474      1.474      Paused by player, Unpause by player
10   2:00:09.188    3:25:42.392    3:25:43.502    1.110      1.110      Paused by player, Unpause by player
11   2:00:10.738    3:25:45.022    3:25:46.549    1.527      1.527      Paused by player, Unpause by player
12   2:00:16.638    3:25:52.447    3:25:57.125    4.678      4.678      Paused by player, Unpause by player
13   2:00:25.538    3:26:05.995    3:26:07.806    1.811      1.811      Paused by player, Unpause by player
14   2:00:28.138    3:26:10.365    3:26:11.565    1.200      1.200      Paused by player, Unpause by player
15   2:00:31.638    3:26:15.023    3:26:15.730    0.707      0.707      Paused by player, Unpause by player
16   2:00:33.238    3:26:17.284    3:26:47.162    29.878     29.878     Paused by player, Unpause by player
17   2:00:35.188    3:26:49.087    3:26:49.569    0.482      0.482      Paused by player, Unpause by player
18   2:00:36.838    3:26:51.210    3:27:06.717    15.507     15.507     Paused by player, Unpause by player
19   2:00:46.888    3:27:16.750    3:27:22.964    6.214      6.214      Paused by player, Unpause by player
20   2:00:50.438    3:27:26.487    3:27:34.894    8.407      8.407      Paused by player, Unpause by player
21   2:00:52.138    3:27:36.559    3:27:49.969    13.410     13.410     Paused by player, Unpause by player
22   2:00:55.488    3:27:53.273    3:28:01.455    8.182      8.182      Paused by player, Unpause by player
23   2:00:57.188    3:28:03.125    3:28:04.884    1.759      1.759      Paused by player, Unpause by player
24   2:01:20.738    3:28:28.395    3:28:31.797    3.402      3.402      Paused by player, Unpause by player
25   2:01:25.038    3:28:36.055    3:28:38.763    2.708      2.708      Paused by player, Unpause by player
26   2:01:25.188    3:28:38.912    3:28:39.243    0.331      0.331      Paused by player, Unpause by player
27   2:01:25.938    3:28:39.970    3:28:43.802    3.832      3.832      Paused by player, Unpause by player
28   2:01:27.388    3:28:45.247    3:28:46.444    1.197      1.197      Paused by player, Unpause by player
29   2:01:29.788    3:28:48.844    3:28:59.625    10.781     10.781     Paused by player, Unpause by player
30   2:01:38.138    3:29:07.946    3:29:10.903    2.957      2.957      Paused by player, Unpause by player
31   2:01:39.738    3:29:12.465    3:29:16.116    3.651      3.651      Paused by player, Unpause by player
32   2:01:40.788    3:29:17.128    3:29:22.203    5.075      5.075      Paused by player, Unpause by player
33   2:01:49.038    3:29:30.437    3:29:48.585    18.148     18.148     Paused by player, Unpause by player
34   2:02:02.488    3:30:02.021    3:30:02.456    0.435      0.435      Paused by player, Unpause by player
35   2:02:05.138    3:30:05.105    3:30:13.259    8.154      8.154      Paused by player, Unpause by player
36   2:04:33.188    3:32:41.338    3:32:41.977    0.639      0.639      Paused by player, Unpause by player
37   2:05:11.638    3:33:20.385    3:33:21.220    0.835      0.835      Paused by player, Unpause by player
38   2:05:11.888    3:33:21.443    3:33:44.042    22.599     22.599     Paused by player, Unpause by player
39   2:05:38.338    3:34:10.462    3:34:10.937    0.475      0.475      Paused by player, Unpause by player
40   2:05:46.388    3:34:18.983    3:34:20.491    1.508      1.508      Paused by player, Unpause by player
41   2:05:49.538    3:34:23.628    3:34:26.008    2.380      2.380      Paused by player, Unpause by player
42   2:05:50.538    3:34:26.966    3:34:37.319    10.353     10.353     Paused by player, Unpause by player
43   2:05:54.988    3:34:41.726    3:34:42.107    0.381      0.381      Paused by player, Unpause by player
44   2:05:55.538    3:34:42.635    3:35:00.286    17.651     17.651     Paused by player, Unpause by player
45   2:06:19.238    3:35:23.962    3:35:35.727    11.765     11.765     Paused by player, Unpause by player
46   2:06:31.488    3:35:47.939    3:35:52.589    4.650      4.650      Paused by player, Unpause by player
47   2:06:38.338    3:35:59.400    3:36:00.547    1.147      1.147      Paused by player, Unpause by player
48   2:06:39.088    3:36:01.260    3:36:03.281    2.021      2.021      Paused by player, Unpause by player
49   2:06:46.688    3:36:10.876    3:36:13.308    2.432      2.432      Paused by player, Unpause by player
50   2:06:48.188    3:36:14.773    3:36:21.730    6.957      6.957      Paused by player, Unpause by player
51   2:06:50.738    3:36:24.236    3:36:24.937    0.701      0.701      Paused by player, Unpause by player
52   2:06:51.038    3:36:25.193    3:36:26.831    1.638      1.638      Paused by player, Unpause by player
53   2:06:51.588    3:36:27.347    3:36:28.095    0.748      0.748      Paused by player, Unpause by player
54   2:06:51.788    3:36:28.266    3:36:29.325    1.059      1.059      Paused by player, Unpause by player
55   2:06:52.438    3:36:29.934    3:36:47.728    17.794     17.794     Paused by player, Unpause by player
56   2:07:07.738    3:37:02.994    3:37:29.443    26.449     26.449     Paused by player, Unpause by player
0    2:08:16.788    3:38:38.506    3:39:31.323    52.817                Paused by player, Unpause by rendered
1    2:08:23.126    3:39:37.641    3:39:38.898    1.257      1.257      Paused by player, Unpause by player
2    2:08:30.326    3:39:46.064    3:39:48.389    2.325      2.325      Paused by player, Unpause by player
3    2:08:34.226    3:39:52.281    3:39:53.672    1.391      1.391      Paused by player, Unpause by player
4    2:08:34.526    3:39:53.980    3:39:54.374    0.394      0.394      Paused by player, Unpause by player
5    2:08:36.876    3:39:56.678    3:39:57.484    0.806      0.806      Paused by player, Unpause by player
6    2:08:38.426    3:39:59.033    3:40:00.181    1.148      1.148      Paused by player, Unpause by player
7    2:08:41.526    3:40:03.234    3:40:04.179    0.945      0.945      Paused by player, Unpause by player
8    2:08:41.826    3:40:04.437    3:40:05.226    0.789      0.789      Paused by player, Unpause by player
9    2:08:42.926    3:40:06.296    3:40:07.495    1.199      1.199      Paused by player, Unpause by player
10   2:08:46.426    3:40:10.964    3:40:11.767    0.803      0.803      Paused by player, Unpause by player
11   2:08:50.976    3:40:16.281    3:40:18.656    2.375      2.375      Paused by player, Unpause by player
12   2:08:51.976    3:40:19.646    3:40:20.340    0.694      0.694      Paused by player, Unpause by player
13   2:08:53.126    3:40:21.489    3:40:24.127    2.638      2.638      Paused by player, Unpause by player
14   2:08:59.576    3:40:30.540    3:40:48.336    17.796     17.796     Paused by player, Unpause by player
15   2:09:11.526    3:41:00.251    3:41:18.869    18.618     18.618     Paused by player, Unpause by player
16   2:09:26.676    3:41:34.015    3:41:36.888    2.873      2.873      Paused by player, Unpause by player
17   2:09:27.276    3:41:37.462    3:41:38.676    1.214      1.214      Paused by player, Unpause by player
18   2:09:27.726    3:41:39.089    3:41:40.122    1.033      1.033      Paused by player, Unpause by player
19   2:09:40.726    3:41:53.100    3:41:54.307    1.207      1.207      Paused by player, Unpause by player
20   2:09:42.126    3:41:55.680    3:41:56.109    0.429      0.429      Paused by player, Unpause by player
21   2:09:43.026    3:41:57.003    3:41:57.563    0.560      0.560      Paused by player, Unpause by player
22   2:09:44.676    3:41:59.198    3:41:59.499    0.301      0.301      Paused by player, Unpause by player
23   2:10:02.576    3:42:17.384    3:42:19.025    1.641      1.641      Paused by player, Unpause by player
24   2:10:05.926    3:42:22.367    3:42:24.381    2.014      2.014      Paused by player, Unpause by player
25   2:10:06.626    3:42:25.062    3:42:25.629    0.567      0.567      Paused by player, Unpause by player
26   2:10:06.826    3:42:25.791    3:42:28.345    2.554      2.554      Paused by player, Unpause by player
27   2:10:12.576    3:42:34.054    3:42:44.354    10.300     10.300     Paused by player, Unpause by player
28   2:10:18.626    3:42:50.366    3:42:55.156    4.790      4.790      Paused by player, Unpause by player
29   2:10:25.576    3:43:02.076    3:43:07.592    5.516      5.516      Paused by player, Unpause by player
30   2:11:23.026    3:44:04.998    3:44:12.296    7.298      7.298      Paused by player, Unpause by player
31   2:11:32.926    3:44:22.155    3:44:22.687    0.532      0.532      Paused by player, Unpause by player
32   2:13:44.676    3:46:34.418    3:46:35.092    0.674      0.674      Paused by player, Unpause by player
33   2:13:45.976    3:46:36.348    3:46:40.163    3.815      3.815      Paused by player, Unpause by player
34   2:13:47.126    3:46:41.306    3:48:08.223    86.917     86.917     Paused by player, Unpause by player
35   2:13:47.876    3:48:08.949    3:49:57.563    108.614    108.614    Paused by player, Unpause by player
36   2:13:57.426    3:50:07.076    3:50:17.149    10.073     10.073     Paused by player, Unpause by player
37   2:14:06.926    3:50:26.637    3:51:59.032    92.395     92.395     Paused by player, Unpause by player
38   2:14:08.526    3:52:00.629    3:52:19.034    18.405     18.405     Paused by player, Unpause by player
39   2:14:11.526    3:52:22.069    3:52:25.036    2.967      2.967      Paused by player, Unpause by player
40   2:15:27.376    3:53:40.862    3:54:08.285    27.423     27.423     Paused by player, Unpause by player
41   2:15:36.226    3:54:17.129    3:54:26.347    9.218      9.218      Paused by player, Unpause by player
42   2:15:36.376    3:54:26.485    3:55:10.254    43.769     43.769     Paused by player, Unpause by player
43   2:15:37.426    3:55:11.272    3:57:30.564    139.292    139.292    Paused by player, Unpause by player
44   2:15:59.526    3:57:52.637    3:58:17.465    24.828     24.828     Paused by player, Unpause by player
45   2:16:08.676    3:58:26.615    3:58:28.637    2.022      2.022      Paused by player, Unpause by player
46   2:16:09.626    3:58:29.565    3:58:29.978    0.413      0.413      Paused by player, Unpause by player
47   2:16:09.976    3:58:30.293    3:58:31.977    1.684      1.684      Paused by player, Unpause by player
48   2:16:10.326    3:58:32.308    3:58:33.887    1.579      1.579      Paused by player, Unpause by player
49   2:16:24.976    3:58:48.489    3:58:59.942    11.453     11.453     Paused by player, Unpause by player
50   2:16:27.776    3:59:02.695    3:59:03.471    0.776      0.776      Paused by player, Unpause by player
51   2:16:44.326    3:59:19.998    3:59:23.010    3.012      3.012      Paused by player, Unpause by player
52   2:16:44.676    3:59:23.326    3:59:33.263    9.937      9.937      Paused by player, Unpause by player
53   2:16:59.926    3:59:48.496    3:59:49.914    1.418      1.418      Paused by player, Unpause by player
54   2:17:00.276    3:59:50.227    4:00:00.367    10.140     10.140     Paused by player, Unpause by player
55   2:17:11.076    4:00:11.144    4:00:11.690    0.546      0.546      Paused by player, Unpause by player
56   2:17:11.326    4:00:11.919    4:02:06.686    114.767    114.767    Paused by player, Unpause by player
57   2:17:11.876    4:02:07.198    4:02:31.999    24.801     24.801     Paused by player, Unpause by player
58   2:17:12.726    4:02:32.811    4:02:38.078    5.267      5.267      Paused by player, Unpause by player
59   2:17:13.876    4:02:39.227    4:05:31.685    172.458    172.458    Paused by player, Unpause by player
60   2:17:14.276    4:05:32.075    4:05:32.532    0.457      0.457      Paused by player, Unpause by player
61   2:17:14.476    4:05:32.716    4:05:53.319    20.603     20.603     Paused by player, Unpause by player
62   2:17:16.076    4:05:54.902    4:05:57.437    2.535      2.535      Paused by player, Unpause by player
63   2:17:41.726    4:06:23.087    4:06:30.881    7.794      7.794      Paused by player, Unpause by player
64   2:17:42.026    4:06:31.137    4:06:32.231    1.094      1.094      Paused by player, Unpause by player
65   2:17:43.526    4:06:33.733    4:06:43.101    9.368      9.368      Paused by player, Unpause by player
66   2:17:45.876    4:06:45.445    4:07:21.413    35.968     35.968     Paused by player, Unpause by player
67   2:17:47.576    4:07:23.090    4:07:24.399    1.309      1.309      Paused by player, Unpause by player
68   2:17:48.426    4:07:25.218    4:07:26.371    1.153      1.153      Paused by player, Unpause by player
69   2:17:50.926    4:07:28.839    4:07:30.302    1.463      1.463      Paused by player, Unpause by player
70   2:17:52.526    4:07:31.858    4:07:32.897    1.039      1.039      Paused by player, Unpause by player
71   2:17:54.276    4:07:34.611    4:07:36.237    1.626      1.626      Paused by player, Unpause by player
72   2:17:58.526    4:07:40.476    4:07:48.686    8.210      8.210      Paused by player, Unpause by player
73   2:18:00.426    4:07:50.566    4:07:51.735    1.169      1.169      Paused by player, Unpause by player
74   2:18:01.076    4:07:52.347    4:07:53.186    0.839      0.839      Paused by player, Unpause by player
75   2:18:01.976    4:07:54.074    4:08:02.284    8.210      8.210      Paused by player, Unpause by player
76   2:18:02.176    4:08:02.444    4:08:09.605    7.161      7.161      Paused by player, Unpause by player
77   2:18:02.426    4:08:09.854    4:08:11.867    2.013      2.013      Paused by player, Unpause by player
78   2:18:08.026    4:08:17.456    4:08:18.356    0.900      0.900      Paused by player, Unpause by player
79   2:18:12.376    4:08:22.695    4:08:27.638    4.943      4.943      Paused by player, Unpause by player
80   2:18:12.926    4:08:28.182    4:08:34.183    6.001      6.001      Paused by player, Unpause by player
81   2:18:16.276    4:08:37.525    4:08:55.963    18.438     18.438     Paused by player, Unpause by player
82   2:18:18.476    4:08:58.120    4:08:59.023    0.903      0.903      Paused by player, Unpause by player
83   2:18:19.076    4:08:59.579    4:09:01.564    1.985      1.985      Paused by player, Unpause by player
84   2:18:28.776    4:09:11.235    4:09:11.623    0.388      0.388      Paused by player, Unpause by player
85   2:18:30.926    4:09:13.760    4:09:16.360    2.600      2.600      Paused by player, Unpause by player
86   2:18:32.076    4:09:17.497    4:09:18.763    1.266      1.266      Paused by player, Unpause by player
87   2:18:34.526    4:09:21.184    4:09:22.082    0.898      0.898      Paused by player, Unpause by player
88   2:18:35.776    4:09:23.307    4:09:29.857    6.550      6.550      Paused by player, Unpause by player
89   2:19:06.226    4:10:00.282    4:10:08.733    8.451      8.451      Paused by player, Unpause by player
90   2:19:10.176    4:10:12.660    4:10:15.857    3.197      3.197      Paused by player, Unpause by player
91   2:19:20.526    4:10:26.187    4:10:30.930    4.743      4.743      Paused by player, Unpause by player
92   2:19:23.126    4:10:33.516    4:10:54.005    20.489     20.489     Paused by player, Unpause by player
93   2:19:24.126    4:10:55.003    4:11:09.651    14.648     14.648     Paused by player, Unpause by player
94   2:19:26.576    4:11:12.099    4:11:12.754    0.655      0.655      Paused by player, Unpause by player
95   2:20:21.326    4:12:07.500    4:12:08.388    0.888      0.888      Paused by player, Unpause by player
96   2:20:23.376    4:12:10.394    4:12:10.804    0.410      0.410      Paused by player, Unpause by player
97   2:20:24.126    4:12:11.552    4:12:15.322    3.770      3.770      Paused by player, Unpause by player
98   2:20:32.076    4:12:23.246    4:12:24.949    1.703      1.703      Paused by player, Unpause by player
99   2:20:32.926    4:12:25.773    4:12:28.311    2.538      2.538      Paused by player, Unpause by player
100  2:20:34.276    4:12:29.646    4:12:32.395    2.749      2.749      Paused by player, Unpause by player
101  2:20:34.726    4:12:32.835    4:13:02.752    29.917     29.917     Paused by player, Unpause by player
102  2:20:51.876    4:13:19.875    4:13:20.237    0.362      0.362      Paused by player, Unpause by player
103  2:20:52.276    4:13:20.600    4:13:35.621    15.021     15.021     Paused by player, Unpause by player
104  2:20:52.876    4:13:36.214    4:13:36.629    0.415      0.415      Paused by player, Unpause by player
105  2:20:54.026    4:13:37.760    4:13:42.753    4.993      4.993      Paused by player, Unpause by player
106  2:20:54.526    4:13:43.241    4:13:57.556    14.315     14.315     Paused by player, Unpause by player
107  2:20:54.976    4:13:57.979    4:13:58.964    0.985      0.985      Paused by player, Unpause by player
108  2:20:58.926    4:14:02.900    4:14:14.693    11.793     11.793     Paused by player, Unpause by player
109  2:21:23.276    4:14:39.035    4:14:39.798    0.763      0.763      Paused by player, Unpause by player
110  2:21:31.176    4:14:47.682    4:14:52.612    4.930      4.930      Paused by player, Unpause by player
111  2:22:00.026    4:15:21.412    4:15:28.217    6.805      6.805      Paused by player, Unpause by player
112  2:22:01.026    4:15:29.215    4:15:45.724    16.509     16.509     Paused by player, Unpause by player
113  2:22:23.976    4:16:08.663    4:16:13.177    4.514      4.514      Paused by player, Unpause by player
114  2:22:37.626    4:16:26.801    4:16:34.298    7.497      7.497      Paused by player, Unpause by player
115  2:23:17.326    4:17:13.978    4:17:15.129    1.151      1.151      Paused by player, Unpause by player
116  2:23:26.526    4:17:24.309    4:17:26.496    2.187      2.187      Paused by player, Unpause by player
117  2:23:26.776    4:17:26.755    4:17:27.052    0.297      0.297      Paused by player, Unpause by player
118  2:23:52.726    4:17:52.956    4:17:53.370    0.414      0.414      Paused by player, Unpause by player
119  2:24:04.326    4:18:04.960    4:18:05.627    0.667      0.667      Paused by player, Unpause by player
120  2:24:04.526    4:18:05.829    4:18:06.146    0.317      0.317      Paused by player, Unpause by player
121  2:24:05.826    4:18:07.404    4:18:08.084    0.680      0.680      Paused by player, Unpause by player
122  2:24:10.926    4:18:13.158    4:18:13.815    0.657      0.657      Paused by player, Unpause by player
123  2:24:21.226    4:18:24.084    4:18:25.761    1.677      1.677      Paused by player, Unpause by player
124  2:24:30.176    4:18:34.704    4:18:36.027    1.323      1.323      Paused by player, Unpause by player
125  2:24:39.626    4:18:45.451    4:18:46.375    0.924      0.924      Paused by player, Unpause by player
126  2:24:47.926    4:18:54.676    4:18:57.350    2.674      2.674      Paused by player, Unpause by player
127  2:25:14.526    4:19:23.929    4:19:24.862    0.933      0.933      Paused by player, Unpause by player
128  2:25:42.826    4:19:53.157    4:19:57.472    4.315      4.315      Paused by player, Unpause by player
129  2:25:45.826    4:20:00.451    4:20:05.818    5.367      5.367      Paused by player, Unpause by player
130  2:25:47.726    4:20:07.680    4:20:19.601    11.921     11.921     Paused by player, Unpause by player
131  2:25:53.876    4:20:25.743    4:20:28.824    3.081      3.081      Paused by player, Unpause by player
132  2:25:57.076    4:20:31.983    4:20:32.588    0.605      0.605      Paused by player, Unpause by player
133  2:26:00.776    4:20:36.245    4:20:37.110    0.865      0.865      Paused by player, Unpause by player
134  2:26:02.776    4:20:39.100    4:20:40.358    1.258      1.258      Paused by player, Unpause by player
135  2:26:37.426    4:21:14.991    4:21:15.326    0.335      0.335      Paused by player, Unpause by player
136  2:26:38.626    4:21:16.527    4:21:17.189    0.662      0.662      Paused by player, Unpause by player
137  2:26:39.676    4:21:18.228    4:21:18.519    0.291      0.291      Paused by player, Unpause by player
138  2:26:49.176    4:21:28.014    4:21:41.811    13.797     13.797     Paused by player, Unpause by player
139  2:26:50.476    4:21:43.111    4:21:44.164    1.053      1.053      Paused by player, Unpause by player
140  2:27:16.576    4:22:10.262    4:22:11.091    0.829      0.829      Paused by player, Unpause by player
141  2:29:16.876    4:24:11.359    4:24:11.726    0.367      0.367      Paused by player, Unpause by player
142  2:29:17.126    4:24:11.978    4:24:13.048    1.070      1.070      Paused by player, Unpause by player
143  2:29:17.776    4:24:13.677    4:24:18.337    4.660      4.660      Paused by player, Unpause by player
144  2:29:23.776    4:24:24.310    4:24:25.677    1.367      1.367      Paused by player, Unpause by player
145  2:29:24.376    4:24:26.234    4:24:31.645    5.411      5.411      Paused by player, Unpause by player
146  2:29:25.326    4:24:32.591    4:24:33.492    0.901      0.901      Paused by player, Unpause by player
147  2:29:25.626    4:24:33.787    4:24:36.160    2.373      2.373      Paused by player, Unpause by player
148  2:29:27.326    4:24:37.836    4:24:40.606    2.770      2.770      Paused by player, Unpause by player
149  2:29:29.276    4:24:42.508    4:24:54.580    12.072     12.072     Paused by player, Unpause by player
150  2:29:30.526    4:24:55.814    4:24:56.200    0.386      0.386      Paused by player, Unpause by player
151  2:29:31.026    4:24:56.700    4:24:57.625    0.925      0.925      Paused by player, Unpause by player
152  2:29:31.276    4:24:57.852    4:24:59.228    1.376      1.376      Paused by player, Unpause by player
153  2:29:35.026    4:25:02.976    4:25:08.330    5.354      5.354      Paused by player, Unpause by player
154  2:29:49.726    4:25:23.022    4:25:24.115    1.093      1.093      Paused by player, Unpause by player
155  2:29:52.626    4:25:27.014    4:26:09.713    42.699     42.699     Paused by player, Unpause by player
156  2:29:53.876    4:26:10.963    4:26:18.674    7.711      7.711      Paused by player, Unpause by player
157  2:30:00.176    4:26:24.963    4:26:25.687    0.724      0.724      Paused by player, Unpause by player
158  2:30:00.426    4:26:25.903    4:26:26.190    0.287      0.287      Paused by player, Unpause by player
159  2:30:00.676    4:26:26.420    4:26:34.042    7.622      7.622      Paused by player, Unpause by player
160  2:30:09.076    4:26:42.403    4:26:46.347    3.944      3.944      Paused by player, Unpause by player
161  2:30:55.626    4:27:32.863    4:27:34.148    1.285      1.285      Paused by player, Unpause by player
162  2:30:58.426    4:27:36.928    4:27:41.194    4.266      4.266      Paused by player, Unpause by player
163  2:32:23.076    4:29:05.813    4:29:11.599    5.786      5.786      Paused by player, Unpause by player
164  2:32:25.726    4:29:14.234    4:29:16.597    2.363      2.363      Paused by player, Unpause by player
165  2:32:36.676    4:29:27.516    4:29:30.061    2.545      2.545      Paused by player, Unpause by player
166  2:32:41.626    4:29:34.985    4:29:35.525    0.540      0.540      Paused by player, Unpause by player
167  2:32:43.026    4:29:36.908    4:29:37.369    0.461      0.461      Paused by player, Unpause by player
168  2:32:43.276    4:29:37.591    4:29:38.161    0.570      0.570      Paused by player, Unpause by player
169  2:32:47.326    4:29:42.165    4:29:47.328    5.163      5.163      Paused by player, Unpause by player
170  2:32:53.276    4:29:53.268    4:29:57.205    3.937      3.937      Paused by player, Unpause by player
171  2:33:23.026    4:30:26.907    4:30:43.306    16.399     16.399     Paused by player, Unpause by player
172  2:33:26.876    4:30:47.108    4:30:49.537    2.429      2.429      Paused by player, Unpause by player
173  2:33:43.576    4:31:06.212    4:31:17.923    11.711     11.711     Paused by player, Unpause by player
174  2:34:10.326    4:31:44.641    4:32:21.525    36.884     36.884     Paused by player, Unpause by player
175  2:34:42.676    4:32:53.862    4:33:47.946    54.084     54.084     Paused by player, Unpause by player
176  2:34:43.676    4:33:48.898    4:34:17.561    28.663     28.663     Paused by player, Unpause by player
177  2:34:44.726    4:34:18.605    4:34:19.434    0.829      0.829      Paused by player, Unpause by player
178  2:34:45.326    4:34:20.004    4:34:34.158    14.154     14.154     Paused by player, Unpause by player
179  2:34:48.776    4:34:37.571    4:35:02.382    24.811     24.811     Paused by player, Unpause by player
180  2:35:52.226    4:36:05.829    4:36:08.563    2.734      2.734      Paused by player, Unpause by player
181  2:35:52.726    4:36:09.030    4:36:13.300    4.270      4.270      Paused by player, Unpause by player
182  2:35:58.126    4:36:18.694    4:36:32.152    13.458     13.458     Paused by player, Unpause by player
183  2:35:59.026    4:36:33.037    4:36:34.471    1.434      1.434      Paused by player, Unpause by player
184  2:36:00.426    4:36:35.872    4:36:37.786    1.914      1.914      Paused by player, Unpause by player
185  2:36:02.026    4:36:39.375    4:36:40.017    0.642      0.642      Paused by player, Unpause by player
186  2:36:02.376    4:36:40.359    4:36:40.855    0.496      0.496      Paused by player, Unpause by player
187  2:36:03.026    4:36:41.502    4:36:42.622    1.120      1.120      Paused by player, Unpause by player
188  2:36:03.326    4:36:42.899    4:36:44.543    1.644      1.644      Paused by player, Unpause by player
189  2:36:04.576    4:36:45.777    4:36:46.180    0.403      0.403      Paused by player, Unpause by player
190  2:36:05.076    4:36:46.661    4:36:47.456    0.795      0.795      Paused by player, Unpause by player
191  2:36:53.226    4:37:35.591    4:37:36.934    1.343      1.343      Paused by player, Unpause by player
192  2:36:55.726    4:37:39.429    4:37:39.972    0.543      0.543      Paused by player, Unpause by player
193  2:36:56.176    4:37:40.377    4:37:40.911    0.534      0.534      Paused by player, Unpause by player
194  2:37:20.776    4:38:05.481    4:38:05.769    0.288      0.288      Paused by player, Unpause by player
195  2:37:21.026    4:38:05.998    4:38:07.596    1.598      1.598      Paused by player, Unpause by player
196  2:38:12.826    4:38:59.377    4:39:00.093    0.716      0.716      Paused by player, Unpause by player
